reach,depth_min,depth_q1,depth_q5,depth_q25,depth_q50,depth_avg,depth_q75,depth_q95,depth_q99,depth_max,wwdith_min,wwdith_q1,wwdith_q5,wwdith_q25,wwdith_q50,wwdith_avg,wwdith_q75,wwdith_q95,wwdith_q99,wwdith_max,flow_min,flow_q1,flow_q5,flow_q25,flow_q50,flow_avg,flow_q75,flow_q95,flow_q99,flow_max,rtime_min,rtime_q1,rtime_q5,rtime_q25,rtime_q50,rtime_avg,rtime_q75,rtime_q95,rtime_q99,rtime_max,velocity_min,velocity_q1,velocity_q5,velocity_q25,velocity_q50,velocity_avg,velocity_q75,velocity_q95,velocity_q99,velocity_max
696.000,0.011,0.014,0.017,0.021,0.026,0.028,0.032,0.049,0.064,0.106,1.021,1.027,1.033,1.041,1.051,1.056,1.065,1.099,1.128,1.211,175.981,260.150,360.502,521.429,744.732,910.941,1086.462,2133.634,3226.866,7159.575,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.190,0.221,0.250,0.287,0.328,0.339,0.377,0.479,0.552,0.712
697.000,0.043,0.056,0.070,0.087,0.107,0.115,0.133,0.192,0.238,0.355,1.087,1.113,1.139,1.174,1.215,1.230,1.266,1.384,1.477,1.710,176.012,260.172,360.535,521.450,744.756,910.944,1086.404,2133.634,3226.106,7159.718,0.007,0.009,0.011,0.014,0.016,0.016,0.018,0.021,0.023,0.026,0.045,0.051,0.056,0.064,0.073,0.076,0.084,0.108,0.127,0.173
698.000,0.015,0.019,0.022,0.027,0.033,0.035,0.040,0.057,0.071,0.111,0.530,0.538,0.545,0.554,0.566,0.570,0.580,0.614,0.642,0.722,14.186,21.017,29.130,42.146,60.191,73.616,87.815,172.473,260.687,579.131,0.012,0.016,0.018,0.025,0.029,0.029,0.034,0.040,0.046,0.055,0.021,0.025,0.029,0.034,0.040,0.042,0.047,0.063,0.075,0.099
699.000,0.009,0.011,0.014,0.018,0.022,0.024,0.028,0.044,0.058,0.100,0.518,0.523,0.528,0.535,0.544,0.549,0.556,0.588,0.615,0.700,28.074,41.609,57.679,83.440,119.171,145.792,173.877,341.472,516.069,1146.690,0.005,0.006,0.007,0.009,0.010,0.010,0.011,0.012,0.014,0.016,0.072,0.083,0.093,0.106,0.120,0.123,0.136,0.167,0.186,0.223
7.000,0.162,0.193,0.224,0.263,0.307,0.322,0.362,0.482,0.571,0.787,0.825,0.887,0.947,1.026,1.115,1.144,1.224,1.463,1.643,2.074,1181.018,1741.940,2412.065,3489.133,4981.448,6093.591,7267.701,14272.710,21576.949,47871.391,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.128,0.151,0.173,0.202,0.233,0.242,0.271,0.351,0.410,0.549
70.000,0.094,0.113,0.132,0.157,0.186,0.197,0.223,0.309,0.379,0.566,2.094,2.113,2.132,2.157,2.186,2.197,2.223,2.309,2.379,2.566,5227.248,7687.992,10629.406,15370.777,21941.154,26836.207,32000.190,62856.227,94943.715,210659.188,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.314,0.384,0.454,0.548,0.655,0.694,0.791,1.097,1.331,1.894
700.000,0.048,0.059,0.069,0.083,0.099,0.104,0.118,0.164,0.200,0.290,0.596,0.617,0.638,0.665,0.697,0.709,0.737,0.829,0.900,1.081,28.107,41.623,57.679,83.446,119.193,145.793,173.854,341.472,516.198,1146.355,0.020,0.027,0.032,0.042,0.049,0.050,0.058,0.068,0.079,0.094,0.012,0.015,0.017,0.020,0.024,0.025,0.028,0.036,0.043,0.058
701.000,0.002,0.002,0.003,0.004,0.005,0.005,0.006,0.009,0.011,0.018,0.504,0.505,0.506,0.507,0.509,0.510,0.511,0.517,0.522,0.535,14.160,21.017,29.123,42.146,60.185,73.616,87.833,172.473,260.789,579.402,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.173,0.203,0.231,0.267,0.307,0.320,0.356,0.464,0.544,0.737
702.000,0.004,0.005,0.006,0.007,0.009,0.009,0.011,0.016,0.021,0.034,0.507,0.509,0.511,0.514,0.517,0.519,0.522,0.533,0.542,0.569,14.168,21.015,29.127,42.150,60.194,73.616,87.824,172.473,260.791,579.339,0.003,0.004,0.005,0.006,0.007,0.007,0.008,0.010,0.011,0.013,0.090,0.105,0.119,0.137,0.158,0.164,0.182,0.235,0.275,0.366
704.000,0.013,0.016,0.019,0.022,0.026,0.028,0.031,0.043,0.052,0.075,0.526,0.532,0.537,0.544,0.552,0.555,0.562,0.586,0.604,0.649,5.688,8.428,11.683,16.901,24.138,29.530,35.220,69.167,104.552,232.313,0.018,0.027,0.034,0.047,0.057,0.058,0.068,0.082,0.097,0.118,0.010,0.012,0.014,0.017,0.020,0.022,0.025,0.035,0.043,0.063
705.000,0.048,0.058,0.069,0.082,0.098,0.104,0.118,0.163,0.199,0.289,0.596,0.617,0.637,0.665,0.696,0.708,0.736,0.827,0.899,1.079,28.132,41.633,57.686,83.451,119.183,145.795,173.878,341.472,516.286,1146.006,0.020,0.027,0.032,0.042,0.049,0.050,0.057,0.068,0.078,0.094,0.012,0.015,0.017,0.020,0.024,0.025,0.028,0.037,0.043,0.058
706.000,0.049,0.058,0.067,0.080,0.094,0.099,0.112,0.153,0.186,0.267,0.597,0.616,0.635,0.660,0.688,0.699,0.724,0.807,0.871,1.034,53.393,78.919,109.347,158.168,225.927,276.356,329.530,647.219,978.421,2172.199,0.008,0.010,0.012,0.017,0.020,0.020,0.023,0.028,0.033,0.040,0.023,0.028,0.033,0.040,0.047,0.049,0.056,0.075,0.089,0.123
707.000,0.044,0.053,0.062,0.073,0.086,0.091,0.103,0.141,0.171,0.246,0.588,0.606,0.623,0.646,0.673,0.682,0.706,0.782,0.841,0.992,68.941,101.837,141.080,204.086,291.449,356.538,425.196,835.056,1262.196,2802.284,0.007,0.009,0.011,0.015,0.017,0.018,0.021,0.025,0.029,0.035,0.033,0.040,0.047,0.057,0.067,0.070,0.080,0.107,0.128,0.178
708.000,0.038,0.048,0.058,0.071,0.086,0.091,0.105,0.148,0.182,0.268,0.577,0.596,0.616,0.642,0.671,0.682,0.709,0.796,0.864,1.035,53.393,78.920,109.344,158.178,225.895,276.354,329.558,647.219,978.527,2171.903,0.009,0.013,0.015,0.019,0.022,0.022,0.026,0.030,0.034,0.039,0.030,0.035,0.039,0.045,0.052,0.054,0.061,0.079,0.092,0.123
709.000,0.045,0.055,0.065,0.078,0.094,0.099,0.113,0.158,0.194,0.283,0.589,0.609,0.630,0.657,0.688,0.699,0.727,0.817,0.888,1.067,53.355,78.901,109.352,158.193,225.874,276.351,329.533,647.219,979.144,2172.021,0.010,0.014,0.016,0.021,0.025,0.025,0.029,0.033,0.038,0.046,0.026,0.030,0.035,0.041,0.047,0.049,0.055,0.072,0.085,0.114
71.000,0.079,0.098,0.117,0.143,0.172,0.183,0.210,0.297,0.367,0.554,0.658,0.696,0.734,0.786,0.845,0.867,0.919,1.094,1.234,1.607,171.993,253.140,350.459,506.702,723.347,884.669,1055.132,2072.000,3132.550,6946.929,0.007,0.010,0.011,0.014,0.016,0.016,0.018,0.021,0.023,0.027,0.044,0.050,0.056,0.064,0.073,0.075,0.082,0.102,0.115,0.172
710.000,0.023,0.029,0.035,0.044,0.055,0.060,0.070,0.107,0.138,0.226,0.545,0.558,0.571,0.589,0.611,0.621,0.640,0.713,0.776,0.952,190.267,281.617,390.123,564.367,806.072,986.054,1175.723,2309.349,3491.832,7751.853,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.187,0.215,0.240,0.272,0.305,0.312,0.343,0.415,0.461,0.549
711.000,0.079,0.097,0.115,0.140,0.168,0.178,0.203,0.284,0.347,0.506,0.658,0.694,0.731,0.780,0.836,0.856,0.907,1.069,1.195,1.513,190.413,281.558,390.198,564.410,805.939,986.048,1175.858,2309.349,3493.537,7749.908,0.007,0.008,0.010,0.012,0.014,0.014,0.016,0.018,0.021,0.024,0.048,0.056,0.064,0.073,0.084,0.086,0.096,0.120,0.138,0.177
712.000,0.014,0.017,0.021,0.026,0.033,0.036,0.041,0.062,0.080,0.129,0.527,0.535,0.542,0.553,0.566,0.571,0.582,0.624,0.660,0.759,94.973,140.327,194.403,281.234,401.605,491.300,585.941,1150.715,1739.368,3861.646,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.157,0.182,0.205,0.235,0.267,0.276,0.305,0.383,0.437,0.551
713.000,0.025,0.031,0.038,0.047,0.058,0.062,0.072,0.105,0.132,0.201,0.550,0.563,0.576,0.594,0.616,0.625,0.644,0.710,0.764,0.902,94.967,140.349,194.409,281.232,401.605,491.299,585.928,1150.715,1739.304,3861.532,0.004,0.005,0.006,0.007,0.008,0.008,0.009,0.011,0.012,0.014,0.084,0.098,0.110,0.127,0.144,0.149,0.166,0.210,0.243,0.319
714.000,0.013,0.016,0.020,0.025,0.031,0.033,0.039,0.058,0.075,0.121,0.526,0.533,0.540,0.550,0.561,0.567,0.577,0.616,0.649,0.741,94.963,140.326,194.445,281.234,401.638,491.300,585.924,1150.715,1739.747,3861.305,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.168,0.194,0.220,0.252,0.286,0.296,0.327,0.412,0.471,0.600
715.000,0.014,0.018,0.022,0.027,0.034,0.037,0.042,0.063,0.080,0.127,0.529,0.536,0.544,0.555,0.568,0.573,0.585,0.626,0.661,0.754,94.964,140.337,194.455,281.228,401.674,491.298,585.914,1150.715,1740.062,3861.211,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.150,0.174,0.197,0.226,0.258,0.267,0.296,0.376,0.433,0.563
716.000,0.012,0.015,0.018,0.023,0.028,0.031,0.036,0.053,0.068,0.110,0.524,0.530,0.537,0.546,0.557,0.562,0.571,0.607,0.637,0.719,94.967,140.324,194.442,281.231,401.634,491.299,585.914,1150.715,1740.453,3861.062,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.006,0.181,0.210,0.238,0.273,0.311,0.322,0.357,0.453,0.521,0.672
717.000,0.020,0.025,0.030,0.038,0.046,0.050,0.058,0.086,0.109,0.170,0.539,0.550,0.560,0.575,0.593,0.601,0.616,0.672,0.718,0.841,94.970,140.320,194.448,281.257,401.617,491.300,585.910,1150.715,1740.728,3861.252,0.003,0.004,0.004,0.006,0.006,0.006,0.007,0.008,0.009,0.011,0.108,0.125,0.141,0.162,0.184,0.190,0.210,0.265,0.304,0.393
718.000,0.060,0.075,0.091,0.112,0.137,0.147,0.169,0.244,0.303,0.456,0.620,0.651,0.682,0.725,0.774,0.794,0.838,0.987,1.106,1.413,191.423,283.025,392.210,567.293,810.109,990.954,1181.836,2321.079,3508.413,7787.613,0.006,0.007,0.008,0.010,0.011,0.011,0.012,0.014,0.015,0.018,0.066,0.076,0.085,0.096,0.108,0.111,0.122,0.149,0.168,0.208
719.000,0.057,0.073,0.088,0.109,0.134,0.144,0.166,0.240,0.299,0.453,1.114,1.145,1.176,1.219,1.268,1.288,1.331,1.480,1.599,1.905,278.750,412.141,571.056,826.118,1179.678,1442.938,1721.034,3379.920,5108.826,11339.264,0.006,0.008,0.009,0.011,0.013,0.013,0.015,0.017,0.019,0.022,0.054,0.062,0.069,0.079,0.090,0.094,0.104,0.132,0.153,0.201
72.000,0.083,0.102,0.122,0.148,0.177,0.189,0.215,0.303,0.373,0.560,0.666,0.705,0.743,0.795,0.855,0.877,0.930,1.106,1.246,1.619,153.312,225.926,312.664,452.080,645.427,789.347,941.478,1848.925,2796.038,6200.651,0.008,0.012,0.013,0.016,0.019,0.019,0.021,0.024,0.027,0.032,0.037,0.043,0.048,0.055,0.062,0.064,0.071,0.088,0.100,0.143
720.000,0.069,0.085,0.101,0.123,0.149,0.159,0.182,0.258,0.318,0.472,0.638,0.670,0.703,0.747,0.798,0.818,0.863,1.015,1.136,1.444,190.440,281.556,390.244,564.388,806.085,986.061,1175.915,2309.349,3491.115,7748.224,0.006,0.007,0.008,0.011,0.012,0.012,0.014,0.016,0.018,0.021,0.056,0.066,0.074,0.085,0.097,0.100,0.110,0.138,0.156,0.196
721.000,0.075,0.092,0.110,0.133,0.160,0.170,0.194,0.273,0.334,0.491,0.650,0.685,0.719,0.766,0.820,0.840,0.889,1.045,1.168,1.481,190.417,281.589,390.232,564.457,806.027,986.052,1175.879,2309.349,3492.311,7747.997,0.006,0.008,0.009,0.011,0.013,0.013,0.015,0.017,0.019,0.023,0.051,0.060,0.068,0.078,0.089,0.091,0.101,0.127,0.146,0.185
722.000,0.205,0.246,0.286,0.340,0.401,0.421,0.476,0.643,0.770,1.080,1.409,1.492,1.573,1.680,1.802,1.842,1.952,2.286,2.540,3.160,3471.012,5099.882,7052.979,10197.668,14554.967,17799.816,21230.849,41701.195,63026.795,139782.562,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.164,0.194,0.223,0.260,0.301,0.314,0.351,0.459,0.538,0.724
73.000,0.108,0.130,0.152,0.181,0.215,0.227,0.258,0.354,0.428,0.611,1.216,1.260,1.304,1.363,1.430,1.454,1.515,1.708,1.856,2.221,642.875,948.042,1312.475,1898.247,2710.556,3315.197,3953.475,7764.719,11738.669,26043.615,0.004,0.005,0.006,0.008,0.010,0.010,0.011,0.013,0.016,0.019,0.062,0.075,0.087,0.103,0.121,0.126,0.142,0.188,0.223,0.308
732.000,0.160,0.194,0.228,0.273,0.325,0.344,0.391,0.539,0.652,0.931,1.320,1.388,1.456,1.547,1.651,1.688,1.782,2.077,2.304,2.863,3530.255,5186.618,7172.762,10369.104,14801.139,18103.283,21587.707,42403.230,64096.742,142126.234,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.221,0.261,0.298,0.346,0.399,0.414,0.462,0.595,0.692,0.919
736.000,0.009,0.012,0.014,0.018,0.022,0.024,0.027,0.041,0.053,0.085,0.518,0.523,0.528,0.535,0.544,0.547,0.555,0.582,0.606,0.670,177.439,262.462,363.678,526.103,751.334,919.077,1096.253,2152.820,3255.054,7225.487,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.444,0.517,0.585,0.673,0.769,0.796,0.884,1.125,1.298,1.684
737.000,0.019,0.024,0.029,0.036,0.045,0.049,0.057,0.086,0.110,0.177,0.538,0.548,0.558,0.573,0.590,0.598,0.613,0.671,0.720,0.853,244.991,362.293,502.040,726.297,1037.069,1268.686,1513.152,2971.669,4494.687,9973.481,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.293,0.338,0.381,0.434,0.491,0.505,0.557,0.690,0.780,0.970
739.000,0.112,0.135,0.158,0.188,0.223,0.236,0.267,0.368,0.445,0.636,1.224,1.270,1.316,1.377,1.447,1.472,1.535,1.735,1.889,2.272,568.002,837.824,1160.222,1677.887,2395.792,2930.402,3494.871,6863.750,10379.904,23022.977,0.005,0.006,0.007,0.010,0.011,0.012,0.013,0.016,0.018,0.022,0.053,0.064,0.074,0.087,0.102,0.106,0.120,0.159,0.188,0.257
74.000,0.105,0.126,0.147,0.176,0.209,0.220,0.250,0.344,0.415,0.593,1.209,1.252,1.295,1.352,1.418,1.441,1.500,1.687,1.830,2.185,642.979,948.007,1312.736,1898.269,2710.023,3315.198,3953.248,7764.719,11733.232,26042.447,0.004,0.005,0.006,0.008,0.009,0.009,0.011,0.013,0.015,0.018,0.065,0.078,0.090,0.107,0.125,0.131,0.147,0.196,0.232,0.321
740.000,0.056,0.071,0.087,0.109,0.136,0.147,0.171,0.255,0.323,0.499,0.612,0.642,0.674,0.719,0.772,0.795,0.842,1.010,1.146,1.497,472.035,697.024,965.445,1396.611,1994.428,2439.833,2909.649,5713.967,8640.112,19173.727,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.177,0.200,0.220,0.244,0.268,0.273,0.295,0.345,0.378,0.448
741.000,0.101,0.121,0.141,0.167,0.198,0.209,0.236,0.324,0.394,0.571,0.703,0.743,0.782,0.835,0.896,0.918,0.972,1.149,1.288,1.642,458.120,676.546,937.151,1355.729,1936.082,2368.047,2824.523,5546.812,8388.407,18613.783,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.087,0.104,0.121,0.141,0.163,0.169,0.189,0.241,0.277,0.354
742.000,0.106,0.130,0.153,0.183,0.217,0.229,0.260,0.357,0.431,0.616,0.713,0.759,0.805,0.866,0.935,0.959,1.021,1.213,1.362,1.733,458.129,676.590,937.199,1355.724,1936.169,2368.055,2824.312,5546.812,8385.681,18614.096,0.004,0.005,0.006,0.007,0.008,0.008,0.009,0.011,0.012,0.014,0.083,0.096,0.109,0.126,0.144,0.149,0.166,0.211,0.243,0.315
743.000,0.121,0.147,0.172,0.205,0.242,0.254,0.288,0.390,0.468,0.660,0.742,0.793,0.843,0.909,0.983,1.008,1.075,1.280,1.436,1.821,440.472,650.652,901.420,1303.805,1861.989,2277.276,2715.821,5334.435,8063.573,17902.344,0.002,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.068,0.080,0.091,0.105,0.121,0.125,0.139,0.179,0.207,0.272
744.000,0.130,0.157,0.184,0.218,0.258,0.271,0.306,0.413,0.494,0.693,0.760,0.814,0.867,0.937,1.015,1.041,1.112,1.326,1.489,1.886,439.655,649.322,899.717,1301.417,1858.232,2272.910,2710.953,5324.418,8048.490,17869.076,0.005,0.006,0.007,0.009,0.011,0.011,0.012,0.014,0.016,0.019,0.062,0.073,0.083,0.096,0.111,0.115,0.128,0.164,0.190,0.251
745.000,0.035,0.044,0.054,0.068,0.085,0.092,0.107,0.160,0.205,0.326,0.570,0.588,0.608,0.636,0.669,0.684,0.713,0.821,0.910,1.153,439.530,649.220,899.723,1301.439,1858.350,2272.906,2710.862,5324.418,8046.789,17869.318,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.274,0.314,0.349,0.393,0.437,0.446,0.488,0.584,0.647,0.771
746.000,0.026,0.033,0.040,0.050,0.061,0.067,0.077,0.115,0.146,0.230,0.552,0.565,0.580,0.599,0.623,0.633,0.654,0.729,0.792,0.960,439.188,648.722,898.986,1300.489,1857.007,2271.458,2708.763,5320.428,8042.436,17855.855,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.376,0.433,0.487,0.554,0.626,0.643,0.709,0.877,0.992,1.238
747.000,0.041,0.052,0.063,0.078,0.096,0.104,0.120,0.175,0.219,0.332,0.582,0.604,0.626,0.657,0.693,0.707,0.739,0.850,0.938,1.164,431.301,637.152,882.927,1277.241,1823.781,2230.842,2660.366,5225.286,7898.584,17536.760,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.225,0.258,0.289,0.328,0.369,0.379,0.417,0.515,0.584,0.738
748.000,0.073,0.090,0.108,0.131,0.158,0.167,0.192,0.268,0.327,0.472,0.646,0.680,0.715,0.762,0.816,0.835,0.883,1.036,1.153,1.444,431.293,637.174,882.890,1277.100,1823.840,2230.840,2660.170,5225.286,7900.553,17536.627,0.003,0.003,0.004,0.005,0.006,0.006,0.006,0.007,0.008,0.010,0.120,0.139,0.157,0.180,0.204,0.211,0.233,0.295,0.340,0.445
749.000,0.035,0.045,0.055,0.068,0.085,0.092,0.106,0.158,0.202,0.315,0.571,0.589,0.609,0.636,0.669,0.683,0.712,0.817,0.903,1.131,409.805,605.482,839.084,1213.808,1733.325,2119.952,2528.192,4965.975,7508.120,16666.885,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.252,0.289,0.323,0.364,0.407,0.417,0.457,0.553,0.618,0.754
75.000,0.058,0.072,0.086,0.105,0.127,0.135,0.154,0.218,0.268,0.392,1.115,1.143,1.171,1.209,1.253,1.269,1.309,1.436,1.536,1.784,655.026,965.784,1336.932,1933.636,2760.586,3376.909,4027.195,7908.470,11949.770,26522.111,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.125,0.146,0.167,0.194,0.225,0.235,0.263,0.346,0.409,0.565
750.000,0.035,0.044,0.053,0.067,0.082,0.089,0.103,0.152,0.193,0.299,0.570,0.588,0.607,0.633,0.665,0.678,0.706,0.805,0.886,1.099,409.801,605.521,839.056,1213.744,1733.352,2119.955,2528.300,4965.975,7508.793,16666.711,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.256,0.294,0.330,0.374,0.420,0.431,0.474,0.581,0.654,0.810
751.000,0.096,0.115,0.134,0.158,0.186,0.195,0.221,0.297,0.355,0.497,0.691,0.730,0.767,0.817,0.872,0.891,0.941,1.094,1.210,1.494,409.359,604.886,838.204,1212.387,1731.516,2118.010,2525.620,4960.660,7499.668,16648.709,0.003,0.004,0.005,0.006,0.007,0.007,0.009,0.010,0.012,0.014,0.084,0.100,0.115,0.135,0.158,0.164,0.185,0.244,0.287,0.391
752.000,0.108,0.131,0.152,0.181,0.213,0.223,0.252,0.340,0.406,0.565,0.716,0.761,0.805,0.862,0.926,0.947,1.005,1.179,1.311,1.631,409.366,604.982,838.108,1212.267,1731.551,2118.006,2525.688,4960.660,7500.571,16648.406,0.004,0.005,0.006,0.008,0.009,0.009,0.010,0.012,0.014,0.016,0.072,0.085,0.098,0.115,0.133,0.138,0.155,0.202,0.237,0.321
753.000,0.047,0.060,0.073,0.092,0.115,0.125,0.145,0.216,0.274,0.423,0.594,0.620,0.647,0.685,0.730,0.749,0.790,0.933,1.049,1.346,409.385,604.935,838.077,1212.355,1731.331,2118.002,2525.770,4960.660,7498.520,16647.973,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.186,0.210,0.232,0.258,0.285,0.290,0.314,0.372,0.411,0.496
754.000,0.061,0.075,0.090,0.111,0.135,0.144,0.165,0.237,0.294,0.441,0.621,0.651,0.681,0.722,0.769,0.788,0.830,0.973,1.088,1.382,394.971,583.682,808.633,1169.751,1670.513,2043.428,2437.013,4786.384,7235.094,16063.206,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.007,0.009,0.135,0.156,0.176,0.201,0.227,0.234,0.258,0.319,0.361,0.450
755.000,0.054,0.068,0.082,0.102,0.126,0.136,0.157,0.229,0.286,0.434,0.607,0.636,0.665,0.705,0.752,0.771,0.813,0.957,1.072,1.368,387.699,572.942,793.706,1148.196,1639.725,2006.009,2392.332,4698.197,7101.923,15766.993,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.152,0.173,0.193,0.217,0.242,0.247,0.271,0.328,0.367,0.453
756.000,0.091,0.109,0.128,0.152,0.180,0.190,0.215,0.294,0.356,0.511,0.682,0.719,0.755,0.804,0.859,0.879,0.929,1.088,1.212,1.522,387.678,572.976,793.761,1148.188,1639.745,2006.008,2392.238,4698.197,7101.022,15766.449,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.010,0.012,0.014,0.084,0.100,0.115,0.135,0.156,0.162,0.181,0.234,0.271,0.355
757.000,0.096,0.117,0.138,0.166,0.198,0.209,0.237,0.325,0.393,0.559,0.691,0.734,0.776,0.832,0.896,0.917,0.974,1.151,1.285,1.619,387.524,572.674,793.544,1147.858,1639.290,2005.475,2391.508,4696.769,7099.216,15761.197,0.004,0.005,0.006,0.007,0.008,0.008,0.010,0.011,0.013,0.015,0.079,0.092,0.105,0.121,0.138,0.143,0.159,0.203,0.235,0.309
758.000,0.105,0.128,0.151,0.181,0.215,0.226,0.257,0.350,0.421,0.595,0.711,0.757,0.802,0.862,0.930,0.953,1.014,1.200,1.342,1.689,331.613,490.179,679.018,982.246,1402.730,1715.802,2046.516,4019.233,6074.460,13488.623,0.005,0.006,0.007,0.009,0.011,0.011,0.013,0.014,0.016,0.019,0.061,0.071,0.080,0.093,0.106,0.110,0.122,0.157,0.182,0.241
759.000,0.112,0.136,0.159,0.191,0.226,0.238,0.270,0.368,0.441,0.621,0.723,0.771,0.819,0.882,0.953,0.977,1.041,1.236,1.383,1.742,331.560,490.081,679.130,982.265,1402.798,1715.803,2046.562,4019.233,6076.362,13487.712,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.057,0.066,0.075,0.087,0.099,0.103,0.114,0.146,0.170,0.225
76.000,0.016,0.020,0.025,0.031,0.039,0.042,0.049,0.074,0.097,0.163,1.032,1.041,1.050,1.062,1.077,1.085,1.098,1.149,1.194,1.326,655.027,965.805,1336.899,1933.660,2760.609,3376.910,4027.154,7908.470,11949.753,26522.180,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.467,0.542,0.613,0.703,0.801,0.826,0.916,1.150,1.308,1.627
760.000,0.117,0.142,0.166,0.198,0.234,0.246,0.278,0.377,0.452,0.634,0.734,0.783,0.832,0.896,0.968,0.992,1.057,1.254,1.403,1.768,245.010,362.308,501.991,726.231,1037.159,1268.707,1513.052,2971.669,4492.403,9974.222,0.007,0.010,0.011,0.014,0.017,0.017,0.019,0.022,0.025,0.030,0.039,0.046,0.053,0.061,0.070,0.073,0.081,0.105,0.122,0.161
761.000,0.120,0.145,0.169,0.202,0.238,0.250,0.283,0.383,0.459,0.643,0.740,0.790,0.839,0.904,0.977,1.001,1.067,1.266,1.417,1.786,245.080,362.324,502.021,726.216,1037.162,1268.691,1513.149,2971.669,4491.774,9973.315,0.007,0.010,0.011,0.015,0.017,0.017,0.020,0.023,0.026,0.030,0.038,0.045,0.051,0.060,0.069,0.071,0.079,0.102,0.119,0.158
762.000,0.056,0.073,0.092,0.118,0.150,0.163,0.192,0.288,0.362,0.546,0.611,0.646,0.683,0.737,0.801,0.826,0.884,1.076,1.224,1.591,245.011,362.269,502.080,726.279,1037.149,1268.692,1513.136,2971.669,4494.678,9972.401,0.006,0.007,0.008,0.009,0.009,0.009,0.010,0.011,0.012,0.013,0.092,0.101,0.108,0.115,0.123,0.125,0.133,0.152,0.167,0.203
764.000,0.086,0.109,0.132,0.163,0.198,0.211,0.243,0.344,0.421,0.614,0.672,0.718,0.764,0.826,0.897,0.922,0.986,1.187,1.343,1.728,41.926,62.237,86.250,124.803,178.224,218.030,260.026,510.648,771.879,1715.205,0.039,0.050,0.057,0.069,0.078,0.078,0.087,0.097,0.107,0.212,0.005,0.011,0.012,0.013,0.015,0.015,0.017,0.020,0.023,0.030
765.000,0.089,0.112,0.135,0.166,0.202,0.214,0.246,0.347,0.425,0.617,0.678,0.724,0.770,0.832,0.903,0.928,0.992,1.194,1.349,1.734,42.202,62.360,86.362,124.869,178.257,218.034,260.006,510.648,771.494,1712.462,0.040,0.051,0.058,0.071,0.079,0.079,0.089,0.100,0.110,0.157,0.007,0.011,0.012,0.013,0.015,0.015,0.016,0.020,0.023,0.029
766.000,0.109,0.132,0.155,0.186,0.221,0.233,0.265,0.365,0.442,0.634,0.719,0.765,0.810,0.872,0.942,0.967,1.030,1.230,1.384,1.767,95.783,140.595,194.522,281.194,401.370,490.884,585.422,1149.783,1736.883,3853.606,0.019,0.024,0.027,0.035,0.040,0.040,0.045,0.052,0.060,0.070,0.017,0.020,0.022,0.026,0.029,0.030,0.034,0.042,0.048,0.062
767.000,0.092,0.115,0.138,0.168,0.204,0.216,0.248,0.348,0.426,0.618,0.683,0.729,0.775,0.837,0.907,0.933,0.996,1.197,1.351,1.735,95.526,140.589,194.532,281.207,401.372,490.880,585.413,1149.783,1737.465,3852.368,0.018,0.023,0.026,0.032,0.036,0.036,0.040,0.045,0.050,0.057,0.020,0.023,0.026,0.029,0.033,0.033,0.037,0.045,0.051,0.065
