DAY,GRID_NO,HUMIDITY_06H,HUMIDITY_09H,HUMIDITY_12H,HUMIDITY_15H,HUMIDITY_18H,SNOWDEPTH,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,VAPOURPRESSURE,WINDSPEED,PRECIPITATION,E0,ES0,ET0,RADIATION,SUNSHINE_CALC,YEAR,MONTH
15,101096,,,,,,,50.72749,5.27314,128,5.8,3.3,4.6,7.69,2,0,0.38,0.35,0.36,1507,0,1992,01
16,101096,,,,,,,50.72749,5.27314,128,4.6,3.9,4.3,6.82,2.8,0,0.66,0.64,0.61,1037,0,1992,01
17,101096,,,,,,,50.72749,5.27314,128,5.9,2.2,4.1,6.75,2.6,0,0.41,0.36,0.49,2351,0.342275984601896,1992,01
18,101096,,,,,,,50.72749,5.27314,128,4.6,1.9,3.3,6.62,2.3,0,0.4,0.37,0.42,1999,0,1992,01
19,101096,,,,,,,50.72749,5.27314,128,5.2,2,3.6,7.74,5,9,0.3,0.27,0.24,1693,0,1992,01
20,101096,,,,,,,50.72749,5.27314,128,4.3,4.1,4.2,6.4,6.8,0,1.19,1.17,1.03,878,0,1992,01
21,101096,,,,,,,50.72749,5.27314,128,-0.4,-5.1,-2.8,3.25,5.6,0,0.44,0.36,0.78,5752,6.3406409605676,1992,01
22,101096,,,,,,,50.72749,5.27314,128,-1.3,-6.1,-3.7,3.22,3.9,0,0.2,0.11,0.52,5828,6.35108306543611,1992,01
23,101096,,,,,,,50.72749,5.27314,128,-1,-7.3,-4.2,3.85,1.6,0,0.01,0,0.11,5788,6.14884332900521,1992,01
24,101096,,,,,,,50.72749,5.27314,128,1,-7.3,-3.2,4.27,1,0,0,0,0.08,5702,5.86529513519819,1992,01
25,101096,,,,,,,50.72749,5.27314,128,1,-6.6,-2.8,4.42,0.8,0,0.03,0.01,0.1,5141,4.74656117495266,1992,01
26,101096,,,,,,,50.72749,5.27314,128,2.7,-4.8,-1.1,5.95,1.5,0,0.17,0.13,0.15,2880,0.681688362027222,1992,01
27,101096,,,,,,,50.72749,5.27314,128,0.9,-0.8,0.1,5.75,3.2,0,0.27,0.22,0.26,2723,0.332991306785573,1992,01
28,101096,,,,,,,50.72749,5.27314,128,-0.8,-3.8,-2.3,5.12,3.6,0,0.23,0.2,0.17,2151,0,1992,01
29,101096,,,,,,,50.72749,5.27314,128,4.4,-2.8,0.8,5.4,3.6,0,0.14,0.06,0.43,6179,6.02077718157037,1992,01
30,101096,,,,,,,50.72749,5.27314,128,-0.5,-2.5,-1.5,5.52,2.7,0,0.26,0.23,0.17,1921,0,1992,01
31,101096,,,,,,,50.72749,5.27314,128,-0.7,-1.7,-1.2,5.47,2.2,0.1,0.32,0.29,0.24,1602,0,1992,01
01,101096,,,,,,,50.72749,5.27314,128,-1.2,-3.2,-2.2,5.05,0.9,0.1,0.3,0.27,0.25,1730,0,1992,02
02,101096,,,,,,,50.72749,5.27314,128,-1.5,-4,-2.8,5.02,2.3,0.1,0.29,0.27,0.19,1660,0,1992,02
03,101096,,,,,,,50.72749,5.27314,128,6.2,-2.2,2,6.12,6,0.8,0.49,0.4,0.64,4839,3.18565452024499,1992,02
04,101096,,,,,,,50.72749,5.27314,128,7.2,1,4.1,7.05,4.5,10,0.65,0.59,0.67,2969,0.117356137169231,1992,02
05,101096,,,,,,,50.72749,5.27314,128,7,0.9,4,8.39,4.6,2.1,0.36,0.31,0.16,2554,0,1992,02
06,101096,,,,,,,50.72749,5.27314,128,7.2,4.3,5.8,8.27,3.4,0,0.55,0.49,0.52,3000,0.00571193919669975,1992,02
07,101096,,,,,,,50.72749,5.27314,128,9.8,4.8,7.3,7.72,2.7,0,0.68,0.58,0.83,5085,3.11066589012303,1992,02
08,101096,,,,,,,50.72749,5.27314,128,10.7,-0.4,5.2,6.47,3.2,0,0.5,0.34,0.93,8413,8.02173158015511,1992,02
09,101096,,,,,,,50.72749,5.27314,128,8.6,0.6,4.6,7.17,7,1.1,0.71,0.58,0.89,6768,5.39393088133282,1992,02
10,101096,,,,,,,50.72749,5.27314,128,7,4.2,5.6,7.37,7.4,2.6,1.06,0.96,0.99,4665,2.14644225711464,1992,02
11,101096,,,,,,,50.72749,5.27314,128,8.3,4.8,6.6,9.29,5.5,8,0.59,0.55,0.43,2354,0,1992,02
12,101096,,,,,,,50.72749,5.27314,128,12.4,8,10.2,11.44,5.1,3,0.74,0.66,0.67,3555,0.332428655201524,1992,02
14,101096,,,,,,,50.72749,5.27314,128,8,3,5.5,7.57,7.5,3,1,0.9,0.94,5177,2.44980916367537,1992,02
13,101096,,,,,,,50.72749,5.27314,128,9.8,7.5,8.7,8.89,5.4,1.2,1.13,1.03,1.11,4103,1.02819463142978,1992,02
15,101096,,,,,,,50.72749,5.27314,128,10.6,6.6,8.6,8.44,8.1,2,1.65,1.57,1.53,3939,0.610579942600318,1992,02
16,101096,,,,,,,50.72749,5.27314,128,5.7,1.5,3.6,5.85,7.2,4,1.24,1.12,1.2,6433,3.96372953705614,1992,02
17,101096,,,,,,,50.72749,5.27314,128,0.7,-0.6,0.1,4.85,4.1,0,0.75,0.68,0.7,4607,1.34235978840077,1992,02
18,101096,,,,,,,50.72749,5.27314,128,0.8,-4.8,-2,4.1,1.4,0,0.41,0.29,0.49,8535,6.5492143732024,1992,02
19,101096,,,,,,,50.72749,5.27314,128,1.6,-4.9,-1.7,4.57,1.6,0.1,0.45,0.36,0.48,6267,3.36324421460871,1992,02
20,101096,,,,,,,50.72749,5.27314,128,3.2,-0.6,1.3,6.12,1.4,0.4,0.49,0.42,0.44,4112,0.393913034320522,1992,02
21,101096,,,,,,,50.72749,5.27314,128,5.4,-2,1.7,6.02,2.8,0,0.58,0.46,0.6,6834,3.86406489193391,1992,02
22,101096,,,,,,,50.72749,5.27314,128,4.5,-0.8,1.9,5.9,5.7,0,0.84,0.73,0.76,5882,2.50643336237751,1992,02
23,101096,,,,,,,50.72749,5.27314,128,6.3,2.9,4.6,7.97,6.3,1,0.7,0.63,0.5,3552,0,1992,02
24,101096,,,,,,,50.72749,5.27314,128,9.1,5.1,7.1,8.69,2.3,0,0.79,0.71,0.72,4087,0.0112094777316077,1992,02
25,101096,,,,,,,50.72749,5.27314,128,11.2,3.3,7.3,8.44,2.1,0,0.85,0.72,0.86,6288,2.68493562627236,1992,02
26,101096,,,,,,,50.72749,5.27314,128,10.2,5.4,7.8,8.14,3.8,0,1.18,1.07,1.16,5281,1.32298365166808,1992,02
27,101096,,,,,,,50.72749,5.27314,128,11.9,3.8,7.9,8.44,3,0,1.08,0.88,1.13,9865,6.85334570857807,1992,02
28,101096,,,,,,,50.72749,5.27314,128,15.2,4.3,9.8,8.32,4.1,0,1.59,1.32,1.85,11787,9.03545555416594,1992,02
29,101096,,,,,,,50.72749,5.27314,128,16.9,4.9,10.9,7.47,4.5,0,2.03,1.75,2.49,12436,9.64126637368243,1992,02
01,101096,,,,,,,50.72749,5.27314,128,15.6,5.4,10.5,6.67,5.1,0,2.31,2.03,2.74,12412,9.43254698740333,1992,03
02,101096,,,,,,,50.72749,5.27314,128,8.6,5.2,6.9,6.65,5.9,0,1.84,1.64,1.75,9826,6.20467274090283,1992,03
03,101096,,,,,,,50.72749,5.27314,128,9.3,3.9,6.6,7.69,6.1,0,1.41,1.28,1.26,6273,1.90898938889154,1992,03
04,101096,,,,,,,50.72749,5.27314,128,12.6,7.3,10,10.07,2.5,0,1.17,1.01,1.08,6891,2.52168681649654,1992,03
05,101096,,,,,,,50.72749,5.27314,128,17.4,2.3,9.9,8.87,3.7,4,1.63,1.4,1.92,10153,6.15288859424026,1992,03
06,101096,,,,,,,50.72749,5.27314,128,10.7,7.9,9.3,8.69,4.3,0,1.58,1.42,1.47,7143,2.59377456460508,1992,03
07,101096,,,,,,,50.72749,5.27314,128,14.9,2.7,8.8,7.2,3.3,0,1.77,1.51,1.97,12008,7.9596491263803,1992,03
08,101096,,,,,,,50.72749,5.27314,128,11.6,5.2,8.4,8.79,2.4,0,1.21,1.06,1.12,6833,2.03502651094616,1992,03
09,101096,,,,,,,50.72749,5.27314,128,10,5.7,7.9,8.89,1.8,0,1.11,0.96,0.97,7195,2.33381145782238,1992,03
10,101096,,,,,,,50.72749,5.27314,128,12,3.1,7.6,7.54,5.4,5,1.85,1.64,1.77,10248,5.5734120732037,1992,03
11,101096,,,,,,,50.72749,5.27314,128,6.9,1.3,4.1,6.7,6.8,0,1.52,1.33,1.19,9811,4.96817848593902,1992,03
12,101096,,,,,,,50.72749,5.27314,128,9.5,3.5,6.5,8.57,10.9,1,1.51,1.4,1,5426,0.125415679494301,1992,03
13,101096,,,,,,,50.72749,5.27314,128,10.4,7.2,8.8,8.39,9.9,14,2.4,2.28,1.89,5493,0.11445264121864,1992,03
14,101096,,,,,,,50.72749,5.27314,128,6.2,2.6,4.4,6.07,7,0.6,1.83,1.69,1.49,7579,2.23922375372364,1992,03
15,101096,,,,,,,50.72749,5.27314,128,4.8,4,4.4,6.8,3.7,5,1.11,1.03,0.92,4074,0,1992,03
16,101096,,,,,,,50.72749,5.27314,128,8.5,0,4.3,6.6,2.5,0.3,1.45,1.19,1.28,13487,8.19047427824082,1992,03
18,101096,,,,,,,50.72749,5.27314,128,15.5,4.5,10,9.12,2.1,0.2,1.93,1.62,1.81,13918,8.34409946166125,1992,03
17,101096,,,,,,,50.72749,5.27314,128,12.4,4.4,8.4,9.67,3.1,0,1.36,1.17,1.16,8780,3.1864230392657,1992,03
19,101096,,,,,,,50.72749,5.27314,128,12.2,6.8,9.5,8.79,3.7,0,1.76,1.59,1.59,7688,1.869907417598,1992,03
20,101096,,,,,,,50.72749,5.27314,128,12,7.5,9.8,10.24,6.6,0.6,1.56,1.44,1.24,5130,0,1992,03
21,101096,,,,,,,50.72749,5.27314,128,10.9,9,10,8.49,8.3,5,2.72,2.54,2.23,7856,1.85465511938292,1992,03
22,101096,,,,,,,50.72749,5.27314,128,11,4.7,7.9,8.62,7,10.7,1.79,1.65,1.44,6552,0.468327813562008,1992,03
23,101096,,,,,,,50.72749,5.27314,128,6.7,3.4,5.1,7.27,3.4,0.9,1.3,1.17,1.04,6940,0.771058031233003,1992,03
24,101096,,,,,,,50.72749,5.27314,128,7.6,1.5,4.6,6.7,6.1,0.6,1.79,1.6,1.39,10029,3.71469719841975,1992,03
25,101096,,,,,,,50.72749,5.27314,128,6.2,3.2,4.7,6.52,4.6,2,1.56,1.43,1.27,6829,0.501357698193499,1992,03
26,101096,,,,,,,50.72749,5.27314,128,4.7,2.6,3.7,7.1,4.4,2,1.09,0.99,0.77,5508,0,1992,03
27,101096,,,,,,,50.72749,5.27314,128,7.4,3.5,5.5,7.49,3.3,1,1.29,1.17,1.03,6016,0,1992,03
28,101096,,,,,,,50.72749,5.27314,128,5.9,0.7,3.3,6.02,4.5,0.1,1.63,1.46,1.29,9632,2.94138467508861,1992,03
29,101096,,,,,,,50.72749,5.27314,128,7.5,1.8,4.7,6.77,3.4,1,1.41,1.28,1.17,7010,0.366622765296639,1992,03
30,101096,,,,,,,50.72749,5.27314,128,11.6,4.4,8,7.1,5.8,0,2.69,2.43,2.31,12174,5.15067317664225,1992,03
31,101096,,,,,,,50.72749,5.27314,128,10.3,8.2,9.3,7.74,3.6,2.2,1.99,1.85,1.79,6500,0,1992,03
01,101096,,,,,,,50.72749,5.27314,128,11,2,6.5,7.32,3.1,0,1.99,1.74,1.7,12550,5.29467199657267,1992,04
02,101096,,,,,,,50.72749,5.27314,128,9.8,2.6,6.2,7.57,4.5,6,1.91,1.69,1.52,10648,3.4355631521966,1992,04
03,101096,,,,,,,50.72749,5.27314,128,10.1,4.6,7.4,7.69,3.5,0,1.99,1.77,1.65,10383,3.10239660578293,1992,04
04,101096,,,,,,,50.72749,5.27314,128,8,2.5,5.3,6.35,2.7,0,1.85,1.63,1.55,10975,3.55629075561007,1992,04
05,101096,,,,,,,50.72749,5.27314,128,10.1,-0.7,4.7,6.17,2.2,0,2.03,1.74,1.75,15005,7.12805528142976,1992,04
06,101096,,,,,,,50.72749,5.27314,128,10.9,2.9,6.9,6.8,3.8,0,2.23,2,1.94,11161,3.54950742464724,1992,04
07,101096,,,,,,,50.72749,5.27314,128,14.7,5.2,10,6.8,3,0,2.84,2.52,2.64,14148,6.14726860577986,1992,04
08,101096,,,,,,,50.72749,5.27314,128,15.5,4,9.8,6.32,4.2,0,3.43,3.06,3.23,17018,8.61418885317138,1992,04
09,101096,,,,,,,50.72749,5.27314,128,14.9,2.6,8.8,6.07,3.7,0,3.49,3.04,3.19,20905,11.961434203097,1992,04
10,101096,,,,,,,50.72749,5.27314,128,15.6,2.3,9,6.97,2.4,0,2.93,2.53,2.66,18557,9.75979179422032,1992,04
11,101096,,,,,,,50.72749,5.27314,128,17,3.6,10.3,7.52,1.3,0,2.82,2.41,2.49,18220,9.35181805358544,1992,04
12,101096,,,,,,,50.72749,5.27314,128,14.2,4.6,9.4,8.84,4.8,0.8,2.77,2.46,2.3,14129,5.65897172863747,1992,04
13,101096,,,,,,,50.72749,5.27314,128,9.5,3.4,6.5,8.04,6.8,4,2.41,2.13,1.63,13653,5.15512940153842,1992,04
14,101096,,,,,,,50.72749,5.27314,128,14.3,5.5,9.9,7.47,7.4,0.8,3.81,3.49,3.17,14186,5.5331401445453,1992,04
15,101096,,,,,,,50.72749,5.27314,128,7.7,5.4,6.6,7.57,7.6,1.2,2.2,2.04,1.56,7787,0,1992,04
17,101096,,,,,,,50.72749,5.27314,128,7.2,1.1,4.2,7.54,4.3,7,1.44,1.28,0.98,8512,0.4174370344365,1992,04
16,101096,,,,,,,50.72749,5.27314,128,7.3,1.7,4.5,6.05,5.1,0.8,2.31,2.09,1.78,11668,3.1964203764021,1992,04
18,101096,,,,,,,50.72749,5.27314,128,13.4,6.2,9.8,11.69,4.2,1.2,1.65,1.45,1.13,8891,0.68070748781374,1992,04
19,101096,,,,,,,50.72749,5.27314,128,12.2,10.1,11.2,9.27,4.3,0,2.86,2.58,2.32,11781,3.07869255360561,1992,04
20,101096,,,,,,,50.72749,5.27314,128,11.8,0.8,6.3,6.5,2.1,0,2.89,2.48,2.4,20220,10.161894922338,1992,04
21,101096,,,,,,,50.72749,5.27314,128,18.7,2.9,10.8,6.9,2.6,0,3.73,3.25,3.48,20916,10.6558010310477,1992,04
22,101096,,,,,,,50.72749,5.27314,128,14.2,7.7,11,9.87,2.5,0,2.38,2.12,1.97,11201,2.3883842458549,1992,04
23,101096,,,,,,,50.72749,5.27314,128,13.4,8,10.7,9.67,3.4,0,2.57,2.29,2.07,11801,2.82843585401934,1992,04
24,101096,,,,,,,50.72749,5.27314,128,16.4,7.4,11.9,10.62,4.6,0,2.95,2.65,2.42,12948,3.72346593505027,1992,04
25,101096,,,,,,,50.72749,5.27314,128,15.2,10.1,12.7,12.02,4,8,2.34,2.11,1.85,9498,0.784776380279557,1992,04
26,101096,,,,,,,50.72749,5.27314,128,17.6,9.8,13.7,11.72,5.5,0.7,3.05,2.78,2.55,10722,1.7462869965574,1992,04
27,101096,,,,,,,50.72749,5.27314,128,13.9,7.5,10.7,9.77,5.8,4.3,3.34,2.99,2.47,15493,5.63857293796958,1992,04
28,101096,,,,,,,50.72749,5.27314,128,12.8,7.6,10.2,10.04,5.1,4.6,2.49,2.25,1.87,10488,1.44085613431085,1992,04
29,101096,,,,,,,50.72749,5.27314,128,12.1,5.3,8.7,8.57,3.7,0.6,2.99,2.64,2.28,16545,6.37133222345979,1992,04
30,101096,,,,,,,50.72749,5.27314,128,13.4,3.1,8.3,8.39,5.1,1,3.26,2.88,2.47,17879,7.3995437748215,1992,04
01,101096,,,,,,,50.72749,5.27314,128,12.7,8.7,10.7,9.49,5.8,7,3.11,2.83,2.36,12451,2.88930978860986,1992,05
02,101096,,,,,,,50.72749,5.27314,128,12,4.2,8.1,8.07,3.1,0,2.73,2.42,2.16,14696,4.66733902365647,1992,05
03,101096,,,,,,,50.72749,5.27314,128,12.8,3.9,8.4,7.79,2.1,0,2.83,2.48,2.31,16091,5.74536441443021,1992,05
04,101096,,,,,,,50.72749,5.27314,128,14.9,2.4,8.7,7.79,2.1,0,3.75,3.22,3.04,24095,12.1880504524619,1992,05
05,101096,,,,,,,50.72749,5.27314,128,17.8,3.7,10.8,8.32,1.9,0,3.82,3.31,3.25,22229,10.603025672451,1992,05
06,101096,,,,,,,50.72749,5.27314,128,17,6.3,11.7,10.04,2.2,0,3.38,2.96,2.76,17997,7.11357500551254,1992,05
07,101096,,,,,,,50.72749,5.27314,128,19.3,10,14.7,11.19,4.8,0,3.82,3.46,3.29,14193,3.98607516707349,1992,05
08,101096,,,,,,,50.72749,5.27314,128,15.3,8.4,11.9,9.37,6.2,0.3,3.52,3.24,2.87,11945,2.12579142189357,1992,05
09,101096,,,,,,,50.72749,5.27314,128,10.6,6.5,8.6,9.04,7.2,5,2.33,2.16,1.64,7970,0,1992,05
10,101096,,,,,,,50.72749,5.27314,128,14.5,6.3,10.4,9.52,4,5.8,3.2,2.85,2.5,15408,4.81436380095452,1992,05
11,101096,,,,,,,50.72749,5.27314,128,11.9,7.1,9.5,9.52,3.9,2,2.7,2.42,2,12944,2.79357860450527,1992,05
12,101096,,,,,,,50.72749,5.27314,128,16.2,5.2,10.7,9.34,5.5,0,3.49,3.15,2.84,14972,4.37136665341579,1992,05
13,101096,,,,,,,50.72749,5.27314,128,22.9,8.2,15.6,12.34,2.8,0,5.28,4.59,4.36,26712,13.6944717584929,1992,05
14,101096,,,,,,,50.72749,5.27314,128,29.8,12.8,21.3,13.57,3.5,0,6.96,6.14,6.34,28719,15.2350476901768,1992,05
15,101096,,,,,,,50.72749,5.27314,128,29.9,14.7,22.3,15.34,2.7,0,6.56,5.77,5.76,27141,13.9210647643421,1992,05
16,101096,,,,,,,50.72749,5.27314,128,22.3,12.6,17.5,10.07,4.6,0,6.39,5.69,5.48,26280,13.1823133969693,1992,05
17,101096,,,,,,,50.72749,5.27314,128,18.3,6,12.2,9.22,3.8,0,4.73,4.16,3.86,23970,11.2981037657332,1992,05
18,101096,,,,,,,50.72749,5.27314,128,22.8,8,15.4,10.57,3.9,0,5.98,5.25,5.05,28496,14.835590478815,1992,05
19,101096,,,,,,,50.72749,5.27314,128,24.2,9.6,16.9,9.29,3.9,0,6.45,5.7,5.73,28595,14.8634497734472,1992,05
20,101096,,,,,,,50.72749,5.27314,128,24.4,11.3,17.9,9.82,3.6,0,6.49,5.73,5.72,28366,14.633879273512,1992,05
21,101096,,,,,,,50.72749,5.27314,128,23.3,11,17.2,10.47,2.3,0,5.68,4.97,4.85,26791,13.3442647588387,1992,05
22,101096,,,,,,,50.72749,5.27314,128,25.3,11.6,18.5,11.79,1.9,0,5.82,5.08,4.92,27164,13.5950617285725,1992,05
23,101096,,,,,,,50.72749,5.27314,128,27,12.2,19.6,11.97,3.3,0,6.25,5.54,5.58,25725,12.4198615836582,1992,05
24,101096,,,,,,,50.72749,5.27314,128,26.4,12.7,19.6,13.64,2.3,4,5.41,4.78,4.67,22905,10.1619592741716,1992,05
25,101096,,,,,,,50.72749,5.27314,128,26.1,13.6,19.9,14.61,2,5.9,5.05,4.47,4.29,21078,8.69042168635968,1992,05
26,101096,,,,,,,50.72749,5.27314,128,25.2,12.8,19,13.64,3.2,0,6.12,5.4,5.14,26280,12.7439747620042,1992,05
27,101096,,,,,,,50.72749,5.27314,128,24.2,12.4,18.3,10.59,4.7,0,6.18,5.57,5.53,22627,9.8426404980835,1992,05
28,101096,,,,,,,50.72749,5.27314,128,25.8,14.4,20.1,11.37,4.7,0,6.61,5.96,5.99,22944,10.0607431678995,1992,05
29,101096,,,,,,,50.72749,5.27314,128,18.4,14.6,16.5,11.82,4.4,2,3.91,3.6,3.37,11805,1.30200554515433,1992,05
30,101096,,,,,,,50.72749,5.27314,128,22.1,11.3,16.7,14.54,2.3,0.5,4.15,3.66,3.36,18473,6.50226531403576,1992,05
31,101096,,,,,,,50.72749,5.27314,128,23.6,11.7,17.7,16.21,2.9,0.4,4.26,3.77,3.38,18594,6.57288163284638,1992,05
01,101096,,,,,,,50.72749,5.27314,128,25.4,15.5,20.5,16.54,5.2,4,5.25,4.74,4.22,17892,6.00090042621609,1992,06
02,101096,,,,,,,50.72749,5.27314,128,19.6,13.9,16.8,16.41,3.1,1.1,2.88,2.58,2.23,11295,0.821875473415839,1992,06
03,101096,,,,,,,50.72749,5.27314,128,21.4,12,16.7,13.09,3.4,14,4.61,4.11,3.78,18923,6.76533223953915,1992,06
04,101096,,,,,,,50.72749,5.27314,128,15.8,12.6,14.2,13.12,3.2,3,2.71,2.45,2.1,10376,0.0701049827045118,1992,06
05,101096,,,,,,,50.72749,5.27314,128,16.4,10.4,13.4,12.94,2.2,9,2.62,2.34,2.04,11405,0.858439522061795,1992,06
06,101096,,,,,,,50.72749,5.27314,128,14.4,12.3,13.4,13.69,3.2,1,1.98,1.8,1.46,7363,0,1992,06
07,101096,,,,,,,50.72749,5.27314,128,20.5,10.4,15.5,13.22,1.9,0,4.07,3.59,3.28,18988,6.74738017665213,1992,06
08,101096,,,,,,,50.72749,5.27314,128,16.9,11.2,14.1,14.34,1.6,12,2.81,2.48,2.15,13189,2.21003930660576,1992,06
09,101096,,,,,,,50.72749,5.27314,128,21.5,9.6,15.6,14.27,1.4,3,4.12,3.6,3.3,20030,7.53322352484735,1992,06
10,101096,,,,,,,50.72749,5.27314,128,23.6,11.3,17.5,14.17,2.6,0,5,4.41,4.1,22030,9.08086405137991,1992,06
11,101096,,,,,,,50.72749,5.27314,128,19.5,10.8,15.2,11.07,4.1,0,5.04,4.48,3.98,22262,9.2510430194316,1992,06
12,101096,,,,,,,50.72749,5.27314,128,18.8,10.7,14.8,12.59,3.5,0,4.33,3.85,3.35,19251,6.89497187489881,1992,06
13,101096,,,,,,,50.72749,5.27314,128,22.6,9.7,16.2,13.89,2.2,0,5.59,4.87,4.42,27654,13.4355363708652,1992,06
14,101096,,,,,,,50.72749,5.27314,128,24.6,12.4,18.5,14.94,1.2,0,5.06,4.43,4.12,23274,10.0155019807748,1992,06
15,101096,,,,,,,50.72749,5.27314,128,26.3,12.3,19.3,14.09,1.8,0,6.32,5.52,5.22,28955,14.4364981187713,1992,06
16,101096,,,,,,,50.72749,5.27314,128,21,15.4,18.2,14.99,5.3,0,4.73,4.28,3.74,16665,4.85663880836151,1992,06
17,101096,,,,,,,50.72749,5.27314,128,21.2,9.5,15.4,10.92,5.5,0,6.41,5.71,5.05,27652,13.4143090732791,1992,06
18,101096,,,,,,,50.72749,5.27314,128,15.1,8.6,11.9,10.32,3.7,0.5,3.32,2.99,2.6,14198,2.93010652152015,1992,06
19,101096,,,,,,,50.72749,5.27314,128,17.1,7.3,12.2,10.57,2.6,5,3.78,3.34,3,18544,6.31605475590416,1992,06
20,101096,,,,,,,50.72749,5.27314,128,22,11.8,16.9,15.86,3.5,20,3.52,3.14,2.83,14016,2.78837501452864,1992,06
21,101096,,,,,,,50.72749,5.27314,128,15.9,13.2,14.6,14.42,2.1,4,2.95,2.61,2.21,13266,2.20555663756325,1992,06
22,101096,,,,,,,50.72749,5.27314,128,21,7.9,14.5,12.89,1.8,0,4.65,4.06,3.72,23835,10.446782545289,1992,06
23,101096,,,,,,,50.72749,5.27314,128,22.1,10.4,16.3,13.87,3.8,0,5.35,4.72,4.16,24257,10.7811161336266,1992,06
24,101096,,,,,,,50.72749,5.27314,128,19.8,12.5,16.2,14.39,3.7,3,3.67,3.29,2.9,14507,3.18482013617225,1992,06
25,101096,,,,,,,50.72749,5.27314,128,20.7,13.1,16.9,15.29,2.6,0,3.45,3.08,2.76,13836,2.66772536400667,1992,06
26,101096,,,,,,,50.72749,5.27314,128,23.4,12,17.7,14.66,2.4,0,5.7,4.99,4.53,26442,12.5101558437566,1992,06
27,101096,,,,,,,50.72749,5.27314,128,26.2,13.7,20,15.44,1.8,0,6.35,5.55,5.17,28577,14.1877214356761,1992,06
28,101096,,,,,,,50.72749,5.27314,128,27.3,12.8,20.1,13.57,1.7,0,6.46,5.65,5.4,29231,14.7116133824712,1992,06
29,101096,,,,,,,50.72749,5.27314,128,28.2,14.5,21.4,12.92,2.5,0,6.93,6.1,5.99,29108,14.6305400694396,1992,06
30,101096,,,,,,,50.72749,5.27314,128,28.3,15.4,21.9,15.24,3.7,0,6.67,5.96,5.82,24854,11.3233983170567,1992,06
01,101096,,,,,,,50.72749,5.27314,128,23.5,16.5,20,15.84,4.2,0,5.25,4.72,4.29,18998,6.76274671084433,1992,07
02,101096,,,,,,,50.72749,5.27314,128,23,13.6,18.3,16.56,2,0,4.49,3.96,3.56,19748,7.36505583369264,1992,07
03,101096,,,,,,,50.72749,5.27314,128,23.2,15,19.1,17.29,2.8,10,3.98,3.55,3.2,15611,4.14573286996775,1992,07
04,101096,,,,,,,50.72749,5.27314,128,20.7,14.5,17.6,16.64,3.4,3,4.05,3.59,3.05,16899,5.17089319762787,1992,07
05,101096,,,,,,,50.72749,5.27314,128,21.7,13.5,17.6,16.54,2.7,13,3.53,3.14,2.8,14432,3.25730189659179,1992,07
06,101096,,,,,,,50.72749,5.27314,128,21.7,13.3,17.5,14.24,5.2,0,4.95,4.45,3.94,18525,6.48375817799689,1992,07
07,101096,,,,,,,50.72749,5.27314,128,22.3,11.4,16.9,13.14,3.3,0,5.54,4.89,4.44,24985,11.5717615569112,1992,07
08,101096,,,,,,,50.72749,5.27314,128,24.5,10.8,17.7,14.22,1.7,0,5.64,4.91,4.58,27169,13.3123413495043,1992,07
09,101096,,,,,,,50.72749,5.27314,128,25.2,13.1,19.2,15.19,1.3,0,4.55,4.01,3.76,19684,7.46350915511073,1992,07
10,101096,,,,,,,50.72749,5.27314,128,20.5,15,17.8,15.44,2.2,1,3.36,3.01,2.72,13039,2.26739501255228,1992,07
11,101096,,,,,,,50.72749,5.27314,128,20.3,11.1,15.7,14.49,3.3,2,3.85,3.41,2.97,17119,5.50014833764781,1992,07
13,101096,,,,,,,50.72749,5.27314,128,20.6,12,16.3,15.14,6,4.4,3.59,3.25,2.78,13126,2.40983456218318,1992,07
12,101096,,,,,,,50.72749,5.27314,128,19.6,14,16.8,15.16,4.8,3,4.01,3.6,3.02,15697,4.40805716771928,1992,07
14,101096,,,,,,,50.72749,5.27314,128,17.8,14.9,16.4,16.91,5.7,10,2.3,2.09,1.59,7960,0,1992,07
15,101096,,,,,,,50.72749,5.27314,128,22.1,13.2,17.7,16.39,1.4,0,3.57,3.15,2.86,15731,4.5213856242934,1992,07
16,101096,,,,,,,50.72749,5.27314,128,27.4,15.8,21.6,18.41,1.7,0.3,5.58,4.9,4.51,23763,10.900528785631,1992,07
17,101096,,,,,,,50.72749,5.27314,128,20.3,15.9,18.1,18.19,4.2,12,2.89,2.6,2.15,10671,0.581762649592793,1992,07
18,101096,,,,,,,50.72749,5.27314,128,21.5,13.3,17.4,15.11,4.1,0,4.02,3.61,3.23,15620,4.53100230337897,1992,07
19,101096,,,,,,,50.72749,5.27314,128,28.4,14.7,21.6,17.11,2.9,0,6.45,5.68,5.38,26857,13.477454536493,1992,07
20,101096,,,,,,,50.72749,5.27314,128,29.4,16.4,22.9,20.06,1.8,0.6,5.68,5,4.65,23088,10.5320209508356,1992,07
21,101096,,,,,,,50.72749,5.27314,128,25,19.3,22.2,18.94,3.6,0.2,4.5,4.06,3.77,15133,4.25215540661761,1992,07
22,101096,,,,,,,50.72749,5.27314,128,23.3,12.2,17.8,14.09,3,0,5.04,4.44,4.14,22237,9.94646758393736,1992,07
23,101096,,,,,,,50.72749,5.27314,128,26,12.3,19.2,14.66,1.9,0,5.79,5.05,4.79,27015,13.8036765719928,1992,07
